0,Renal Cell Carcinoma,Lung Cancer,Breast Cancer,Head and Neck (Squamous Cell) Carcinoma,Lung Cancer (Lung Adenocarcinoma),Alzheimer Disease,"Cardiovascular diseases (CDC,CF,CCS) cardicregeneration",Head and Neck Cancer,Gastric Cancer,Dysplastic Liver nodules and hepatocellular carcinoma,Rheumatoid Arthritis,Testicular germ Cell Carcinoma,Endometrial Carcinogenesis,Male Infertility,Leukemia,Heart Stroke,Ovarian Cancer,Pancreatic carcinoma,Colon Cancer,Non small Cell lung carcinoma (NSCLC),Prostate Cancer
piR-hsa-11513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11562,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11590,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1177,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1191,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11924,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11959,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-11988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1207,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-12070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12126,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
piR-hsa-12190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
piR-hsa-12275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
piR-hsa-12297,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12346,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
piR-hsa-12357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12391,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12399,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
piR-hsa-12400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1245,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12485,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12487,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
piR-hsa-12491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12526,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12717,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12719,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
piR-hsa-12725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12772,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1282,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
piR-hsa-12830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12961,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-12982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1301,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13176,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-13227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
